location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20190513T0000,1.2005286,17.080528,10.114695,31.0,93.0,55.458332,1029.4,1034.4,1031.8624,0.0,0.0,31.083334,1.625,0.0,30.708334,519.00006,7717.1904,4929.0317,2788.1575,2.7072,4.6146064,0.0,13.0,5.0833335,15.119999,38.16,28.365,3.396233,29.301876,15.764701,54.525955,3.2599385,32.36398,18.996508,56.442352,33.70377,57.60562,45.804234,73.84895,35.16962,55.801163,43.8402,75.523544,32.17522,62.36422,51.279026,51.92015,30.972555,100.44581,83.42977,39.90239,246.0,272.0,260.58334,1586.0,1596.0,1591.0416,3106.0,3131.0,3117.9583,5659.0,5740.0,5700.875,0.7,15.53,9.631667,-0.93,2.55,0.76833326,-11.38,-3.58,-6.8750005,2.65,22.72,12.728749,4.8399963,19.679993,12.271255,0.257,0.267,0.26375,0.4656129,13.302973,6.903128
20190514T0000,2.5505285,15.600529,9.943862,32.0,76.0,50.291668,1023.4,1031.6,1027.6375,0.0,0.0,31.5,2.2083333,0.0,31.5,448.24216,6166.81,4193.3135,1973.4968,2.2680006,3.8576944,0.0,75.0,18.916666,16.56,48.96,31.604996,0.8049845,22.104116,13.232899,60.491104,1.4399999,26.407907,16.565386,63.511818,26.562046,64.809,42.301865,76.80495,27.475807,55.738415,39.597744,73.88896,44.293167,85.79563,66.599754,43.747284,80.21783,143.65442,105.504005,21.445557,196.0,257.0,226.54167,1531.0,1588.0,1555.3334,3047.0,3127.0,3082.125,5576.0,5740.0,5673.25,2.74,14.54,10.0425,-1.77,1.88,0.16333336,-12.36,-3.18,-6.5291667,2.9,21.36,12.0625,5.230011,18.600006,12.0441675,0.255,0.263,0.25729164,1.8153844,11.867733,6.8883476
20190515T0000,2.3405285,16.020529,9.486779,37.0,79.0,55.875,1018.0,1025.4,1021.6043,0.0,0.0,23.416666,0.125,0.16666667,23.25,580.48334,7423.4893,4819.4785,2604.0112,2.1744,4.062246,0.0,20.0,5.9166665,17.28,26.64,21.705002,2.6208394,21.273533,10.840271,54.38288,0.0,22.406927,13.196194,55.24991,12.181624,59.94297,35.528866,75.19788,18.892282,63.74847,38.171562,73.08569,19.576189,65.04454,44.900234,65.30006,12.074766,149.15039,53.058033,46.69507,152.0,206.0,177.25,1494.0,1528.0,1503.125,3018.0,3043.0,3030.0417,5542.0,5617.0,5596.5835,2.45,15.31,9.4766655,-2.3,2.76,-0.088749886,-13.04,-3.82,-7.1870823,2.63,22.6,12.6016655,4.880005,19.589996,12.131672,0.254,0.261,0.256,1.5156593,11.4479065,6.086286
20190516T0000,3.6205285,16.080528,10.538028,52.0,87.0,67.583336,1009.9,1019.1,1014.3208,0.0,0.0,19.625,0.0,2.75,19.625,680.95465,7125.3403,4652.0835,2473.2566,1.8014398,3.5538144,0.0,37.0,11.875,2.8799999,21.96,11.429999,0.35999998,18.72346,7.580216,357.82202,2.8116899,20.892412,10.535504,8.512329,1.1384199,36.719997,18.106707,65.14841,6.28713,31.68,14.098408,74.49034,5.8603754,19.721298,10.69814,84.81339,3.563818,19.134262,12.8738985,58.662308,84.0,156.0,118.083336,1434.0,1490.0,1454.25,2986.0,3029.0,2999.9583,5550.0,5607.0,5566.5415,4.14,15.78,10.917499,-0.37,4.42,1.8816667,-4.98,-3.29,-4.385834,4.03,23.18,13.756668,6.080017,19.709991,13.135005,0.252,0.26,0.25487503,1.0274086,8.307546,4.7158084
20190517T0000,7.6405287,18.990528,13.678864,42.0,82.0,66.0,1004.1,1009.9,1006.4792,0.0,0.0,62.183334,55.166668,53.25,25.833334,250.92802,5899.8105,3583.5676,2316.2422,1.7496,3.638271,0.0,115.0,17.75,6.12,22.68,15.389999,1.5273507,24.315327,11.1931925,306.8699,2.5455842,27.21038,14.856109,114.567184,2.7416782,24.48,16.655535,89.1959,0.35999998,19.083395,11.824185,113.02553,4.73506,31.056128,19.416008,201.18317,2.2768397,41.31696,17.65635,230.07474,35.0,83.0,54.791668,1398.0,1431.0,1407.7084,2962.0,2985.0,2968.4583,5535.0,5559.0,5541.9585,9.69,18.99,14.687499,3.61,7.21,5.8562493,-4.33,-3.48,-3.9308338,6.9,25.21,15.78125,8.490021,20.720001,14.82209,0.252,0.259,0.2551667,1.8803749,12.714098,5.9971976
20190518T0000,8.610529,18.360529,14.594279,53.0,84.0,67.208336,1004.2,1006.7,1005.304,0.0,0.0,89.583336,77.125,89.125,38.75,76.432625,5318.64,2892.0776,2426.562,1.49904,3.1343467,0.0,200.0,59.958332,3.6,20.880001,8.294999,0.35999998,9.085988,5.3064504,326.0564,1.484318,16.279802,6.55436,309.22568,0.5091169,10.636766,5.5732765,26.727356,1.5273507,14.417988,7.6030955,100.0806,6.9527545,27.067116,16.96106,161.2948,10.182337,28.66694,18.067709,139.41016,37.0,58.0,45.208332,1394.0,1408.0,1400.8334,2957.0,2971.0,2964.4583,5527.0,5548.0,5538.4585,11.15,18.81,15.552501,4.8,6.87,6.0904164,-4.61,-2.9,-3.93,8.36,25.67,16.78625,9.980011,20.899994,15.797921,0.252,0.258,0.254875,1.9477606,9.823976,5.971634
20190519T0000,11.470529,16.160528,14.065945,70.0,90.0,79.291664,1003.9,1005.9,1004.72925,2.6,0.0,97.166664,46.416668,70.875,94.583336,30.638298,2990.4001,612.2287,2378.1711,1.30032,1.894142,7.0,241.0,111.083336,2.16,14.04,9.134998,0.8049845,14.372974,8.333726,307.75458,0.5091169,15.315873,10.161389,307.29327,0.8049845,18.391735,10.200619,348.16846,0.71999997,16.516901,8.138997,63.662315,1.0182338,18.075441,10.34596,74.15502,0.71999997,20.316889,12.7112465,113.14004,35.0,50.0,41.208332,1386.0,1409.0,1394.3334,2946.0,2969.0,2956.5417,5521.0,5551.0,5535.6665,12.8,16.74,15.083333,5.22,6.83,6.061667,-4.09,-2.36,-3.3116667,11.9,18.86,15.506251,12.420013,17.309998,15.05542,0.255,0.281,0.271,1.3515549,5.5003357,3.4186532
20190520T0000,11.570529,16.100529,13.647195,75.0,91.0,85.583336,1005.2,1008.4,1006.37085,6.0999994,0.0,100.0,76.333336,87.25,100.0,0.0,2467.97,762.8428,1705.1272,1.42992,1.6069313,31.0,151.0,78.75,13.679999,31.68,22.874998,9.028754,27.820337,18.006914,275.61993,14.021525,34.674183,24.188189,278.84735,13.493999,44.339962,28.769377,310.4252,9.0,45.56525,25.52991,332.35403,11.212135,51.744907,28.729944,2.1210938,1.0182338,39.763298,22.944994,23.319412,45.0,72.0,55.041668,1396.0,1429.0,1408.7916,2958.0,2993.0,2972.2083,5540.0,5583.0,5558.6665,12.86,16.27,14.866668,5.48,6.66,6.160833,-3.34,-2.73,-3.0833333,11.65,21.52,14.125833,12.029999,16.76001,13.612506,0.279,0.313,0.2977083,1.2244806,4.5660915,2.307429
20190521T0000,11.060529,17.31053,14.228862,63.0,88.0,75.666664,1008.8,1016.8,1012.52905,1.5000001,0.0,88.21667,59.916668,72.583336,65.0,155.61702,3537.75,1301.782,2235.968,1.9756798,2.3713124,6.0,108.0,62.458332,12.959999,35.64,28.56,6.87779,30.676142,21.92981,277.79584,12.55879,36.862663,28.409788,279.6508,19.174856,49.4499,38.544678,305.9198,21.650938,45.378567,37.85678,317.2635,23.47741,46.24424,35.409763,323.45734,26.576681,46.568195,35.65334,335.48154,76.0,142.0,106.333336,1432.0,1500.0,1459.375,2991.0,3056.0,3018.625,5583.0,5636.0,5604.4165,11.8,17.55,15.060001,5.14,6.15,5.6420836,-4.5,-3.32,-3.89,10.69,19.49,14.62125,11.230011,16.559998,14.023339,0.286,0.301,0.29400006,1.5783443,7.2980137,4.146082
20190522T0000,9.970529,20.010529,15.148444,40.0,79.0,60.916668,1017.1,1020.5,1018.6584,0.0,0.0,25.25,30.166666,6.5833335,14.583333,742.7755,7689.599,4997.9907,2691.6094,2.8151999,4.620024,0.0,57.0,6.8333335,6.8399997,20.519999,13.649999,3.219938,16.23596,9.220009,331.47247,4.510787,21.218632,13.359421,336.77176,8.707237,28.99062,17.14953,341.31488,4.73506,23.4,16.082623,322.23956,9.504273,25.925,15.485444,325.14047,22.691425,36.0,29.672884,336.48587,144.0,171.0,156.625,1497.0,1528.0,1509.7916,3054.0,3089.0,3067.7083,5632.0,5683.0,5651.75,11.48,19.14,15.766665,4.08,6.5,5.2366667,-4.16,-2.21,-3.2641666,8.4,26.56,17.477915,9.959991,23.410004,16.523336,0.267,0.293,0.28129172,2.568324,14.013872,7.391823
20190523T0000,9.910529,21.670528,16.203032,43.0,80.0,61.625,1015.2,1021.3,1018.6125,0.0,0.0,10.425,7.625,2.5416667,6.875,789.9089,7853.36,5038.755,2814.6052,2.4408,4.680802,0.0,26.0,3.8333333,1.8,19.44,9.419999,0.35999998,13.698934,5.8240724,39.96805,2.1897945,15.111424,7.5701156,37.66812,2.16,20.870687,8.975844,75.71666,2.0364676,12.682018,7.0492706,82.93081,2.8116899,22.007162,11.759721,350.16385,7.5685663,33.145424,20.966845,357.66718,128.0,176.0,155.83333,1501.0,1527.0,1516.7916,3079.0,3095.0,3086.7917,5679.0,5699.0,5689.5835,11.59,21.05,16.72625,4.63,8.41,6.398333,-1.95,-0.06,-0.62875,8.38,28.92,18.579165,9.75,25.25,17.504171,0.26,0.269,0.26575002,2.5006504,14.486691,7.941524
20190524T0000,11.510529,23.45053,18.10678,37.0,79.0,58.166668,1012.5,1016.4,1014.29987,0.0,0.0,34.170834,29.625,32.583332,0.16666667,498.48407,7654.8896,4981.916,2672.9734,2.5488,5.060361,0.0,145.0,52.083332,9.0,18.0,12.195,2.16,12.57426,8.896732,48.170563,7.10031,20.073025,13.548775,71.27421,6.763786,19.137648,14.187771,69.52626,1.5273507,12.964998,7.6369667,41.513153,5.00128,14.205182,9.272814,266.82623,8.534353,29.723444,22.331085,242.7143,105.0,138.0,120.208336,1486.0,1507.0,1492.5416,3062.0,3084.0,3069.75,5655.0,5690.0,5666.3335,14.3,22.94,18.949167,8.0,10.36,9.107083,-2.01,-0.15,-0.95000005,9.99,30.41,20.141665,11.330017,26.619995,18.99542,0.256,0.263,0.26016667,2.8457947,18.158455,9.798554
20190525T0000,13.350529,19.06053,16.568445,59.0,79.0,68.416664,1014.0,1017.5,1015.23755,3.1000001,0.0,74.620834,40.291668,70.708336,48.708332,141.75221,3486.13,1106.0118,2380.1182,1.56384,2.4109337,90.0,616.0,168.08333,2.16,16.919998,9.39,1.4399999,18.0,7.2159424,321.48962,0.35999998,21.53089,8.446018,333.3823,1.484318,24.881702,11.16772,355.04117,1.835647,19.201874,10.440764,3.854828,4.452954,20.345573,10.388669,311.79956,21.288757,37.801712,30.612913,243.98135,117.0,149.0,128.79167,1482.0,1508.0,1494.0416,3052.0,3071.0,3061.875,5637.0,5661.0,5647.0415,14.49,19.69,17.313334,6.29,9.39,7.6524997,-3.87,-1.99,-2.948333,12.55,23.3,17.357498,13.740021,20.420013,17.27334,0.256,0.279,0.26624992,3.3050413,9.026903,6.128002
20190526T0000,11.130529,22.14053,16.872196,44.0,92.0,67.791664,1013.3,1018.5,1016.39166,0.0,0.0,34.3,3.125,8.916667,25.833334,682.4713,7558.77,4930.7773,2627.9934,2.45952,4.588594,8.0,109.0,28.75,1.8,11.159999,6.315,0.71999997,8.587338,4.3103175,332.82437,0.0,11.183201,6.0389857,341.29352,1.4399999,13.849477,7.7456727,354.87372,0.8049845,14.044615,8.752703,350.38788,4.452954,11.298495,8.593399,71.146835,1.835647,27.959743,10.404569,158.14034,113.0,154.0,138.04167,1489.0,1507.0,1499.7916,3058.0,3076.0,3066.7917,5648.0,5688.0,5672.375,11.78,21.55,17.10375,5.0,8.94,6.845833,-3.81,-0.55,-1.9304166,10.95,29.49,19.848331,12.25,25.910004,18.697504,0.26,0.278,0.26987505,1.0571365,14.908411,7.189112
20190527T0000,12.390529,20.600529,17.054277,51.0,76.0,62.416668,1008.6,1014.6,1011.3958,0.2,0.0,40.916668,64.75,28.708334,18.75,615.5347,6132.1,3700.361,2431.7388,2.1311998,4.0890007,0.0,120.0,46.833332,7.2,23.039999,13.590001,1.5273507,18.193361,10.425889,278.82574,1.484318,20.833395,11.420101,290.59277,6.763786,21.09305,15.575803,297.37054,6.4799995,20.929594,14.546376,289.26978,3.8939953,20.907913,12.889614,258.1344,2.16,12.413477,7.1941795,280.68835,73.0,123.0,96.208336,1439.0,1494.0,1462.75,3011.0,3067.0,3034.6667,5620.0,5685.0,5651.6665,14.96,20.2,18.0325,6.95,8.56,7.5775,-2.33,0.34,-0.8341667,11.39,27.5,19.054165,12.550018,23.920013,18.456255,0.255,0.26,0.25854167,4.336087,11.869667,7.570518
20190528T0000,9.900529,15.460529,13.37428,59.0,85.0,74.25,1008.2,1015.6,1010.5625,2.0,0.0,80.25833,43.333332,52.708332,74.583336,179.1475,3405.1401,1145.759,2259.3809,1.99584,2.301279,9.0,142.0,60.833332,14.4,27.0,22.44,6.924738,22.734219,15.687408,281.57385,11.246759,26.459389,21.360825,283.6089,20.608229,33.280045,27.140486,299.67175,12.57426,32.048088,25.792654,305.93933,18.175545,49.341015,30.13746,274.82956,15.683776,63.148968,39.84631,241.26144,70.0,129.0,89.708336,1420.0,1464.0,1435.5416,2975.0,3011.0,2986.375,5527.0,5616.0,5553.25,11.41,16.12,14.087917,1.42,6.63,3.889166,-7.55,-2.45,-5.2483335,10.26,19.88,14.683333,11.790009,16.950012,14.682088,0.257,0.308,0.27529168,2.1911116,7.187765,4.001556
20190529T0000,9.200529,16.39053,12.463031,53.0,85.0,69.625,1016.2,1024.8,1020.06256,0.0,0.0,48.416668,0.0,0.0,48.416668,459.56876,5283.04,2955.8926,2327.147,1.8921599,3.0081942,11.0,66.0,36.666668,6.8399997,21.96,13.499999,3.096837,17.782688,11.523343,305.14444,4.896529,21.03152,14.74927,304.2918,6.87779,25.864943,15.8633795,331.60294,5.4833565,19.966211,12.403207,335.54974,15.509274,28.266306,21.501795,11.553665,12.682018,39.125893,24.286978,3.248642,134.0,207.0,167.66667,1468.0,1554.0,1504.5834,3003.0,3100.0,3044.0,5538.0,5672.0,5594.625,9.88,15.45,12.567084,0.13,3.7,1.7404165,-8.04,-6.05,-7.1737494,8.16,23.15,14.285834,9.580017,19.839996,13.962505,0.264,0.287,0.275875,1.7419672,8.7445345,4.7508535
20190530T0000,9.080529,21.37053,15.709695,34.0,79.0,57.916668,1025.1,1026.9,1025.8751,0.0,0.0,5.8583336,5.875,2.125,2.6666667,860.3375,8150.6196,5230.0806,2920.5383,2.412,4.8467455,0.0,41.0,6.625,2.16,10.440001,5.64,1.2979984,8.557102,4.4629035,320.7106,1.0182338,10.495713,4.899132,333.18365,2.5455842,9.504273,5.1581984,308.92755,0.8049845,9.3876505,5.006661,326.00354,14.05845,39.04797,22.091675,13.517303,23.469128,45.685966,36.590183,13.063568,209.0,223.0,215.83333,1554.0,1589.0,1570.5,3100.0,3157.0,3127.2083,5677.0,5771.0,5724.9585,11.09,20.17,15.996251,3.33,7.26,5.2575,-5.96,-1.35,-3.3520834,7.66,29.34,18.422918,8.990021,25.5,17.23876,0.254,0.265,0.26058337,2.4190788,16.629683,8.608077
20190531T0000,12.680529,23.95053,18.74428,46.0,80.0,59.583332,1022.9,1027.4,1025.5292,0.0,0.0,7.8374996,8.541667,3.5416667,2.0833333,894.23145,7862.2603,5103.0,2759.2605,2.2968001,4.924269,0.0,29.0,10.125,1.8,12.599999,6.4500003,2.2768397,9.19939,5.2554026,62.18959,0.71999997,13.397612,5.3656373,61.971916,3.8268526,15.978486,7.126921,55.461464,4.0249224,14.618837,7.9072285,76.61289,11.709688,22.682856,16.751791,32.47119,31.845251,39.325775,36.35012,13.5243225,194.0,228.0,214.58333,1578.0,1590.0,1584.9584,3155.0,3173.0,3163.6667,5775.0,5809.0,5790.875,13.6,22.9,18.773333,6.57,10.39,8.437083,-1.3,2.27,0.30291668,11.08,31.07,21.155418,12.160004,27.390015,19.822508,0.251,0.258,0.25366664,2.9275284,15.743066,9.6292925
20190601T0000,14.180529,26.750528,21.167612,43.0,77.0,59.208332,1018.8,1024.2,1021.87085,0.0,0.0,1.2750001,4.25,0.0,0.0,926.468,7981.519,5137.564,2843.9553,2.33568,5.344388,0.0,492.0,162.5,4.32,21.96,11.924998,2.0991426,9.028754,6.2079034,91.695755,2.0364676,20.46941,9.926513,100.58631,3.671294,19.44,12.480823,81.65321,4.68,18.733839,12.877734,85.12401,4.510787,15.192682,9.3307905,42.21556,18.72,36.573235,23.94295,11.762314,160.0,204.0,184.625,1559.0,1584.0,1570.4584,3160.0,3173.0,3167.125,5798.0,5814.0,5806.9585,15.99,26.01,21.54875,10.11,13.28,11.742084,2.57,3.3,2.9445832,12.83,33.94,23.386251,13.850006,29.850006,21.910421,0.248,0.255,0.25058332,3.7126274,19.927929,11.433314
20190602T0000,14.710529,28.940529,22.860113,36.0,80.0,56.291668,1014.1,1019.9,1017.12915,0.0,0.0,0.42499998,1.4166666,0.0,0.0,947.5333,8113.2397,5212.5435,2900.6963,2.44224,5.544234,0.0,1495.0,373.04166,2.8799999,17.64,8.925001,0.35999998,9.565437,5.1285214,126.10957,0.0,20.150354,8.92482,125.74559,2.16,21.413193,10.703781,136.72574,3.396233,17.377226,9.270774,141.15747,1.08,12.074766,6.641557,267.56335,8.534353,18.94024,13.930221,329.617,119.0,168.0,144.33333,1529.0,1562.0,1542.1666,3139.0,3164.0,3148.0,5784.0,5810.0,5793.1665,18.88,28.38,24.143335,13.06,15.47,14.179999,3.44,4.76,3.9962502,13.92,36.33,25.184584,15.149994,31.970001,23.647087,0.244,0.252,0.24766664,3.4950037,25.515026,13.992438
20190603T0000,18.71053,28.71053,22.762197,38.0,79.0,62.708332,1013.4,1017.0,1015.17505,0.8,0.0,41.087498,36.541668,39.041668,4.125,456.61563,6304.76,3659.3027,2645.4568,2.10384,4.7069373,362.0,2046.0,849.5833,1.08,33.839996,11.79,0.8049845,27.466372,9.738988,207.78392,1.1384199,35.58359,11.777855,209.3141,1.484318,47.847507,13.811801,260.1234,8.913181,38.774857,18.52276,254.95868,4.73506,49.591225,21.00738,257.95743,7.968939,46.10952,28.870417,241.41391,113.0,144.0,128.16667,1518.0,1536.0,1525.7084,3122.0,3143.0,3131.2917,5754.0,5786.0,5765.2085,21.35,27.86,24.002914,12.74,15.48,14.388333,1.18,4.18,3.0912497,16.14,36.47,24.205416,17.110016,30.420013,23.18917,0.242,0.253,0.24741663,4.862482,24.390598,10.897297
20190604T0000,16.05053,31.340528,23.76178,32.0,83.0,58.791668,1005.3,1015.6,1010.37085,0.0,0.0,1.5166668,2.4166667,0.7916667,0.41666666,940.3897,8120.3604,5216.1216,2904.238,2.79648,6.6576014,26.0,2095.0,677.3333,8.64,27.0,17.85,5.1919937,20.497883,15.0741005,124.52037,7.5685663,26.649727,20.363728,129.0355,1.4399999,31.450073,19.20555,155.47697,7.8625183,24.522316,17.418776,192.43407,17.31746,48.3594,31.700363,238.23721,24.795612,35.647274,29.871813,240.2157,43.0,132.0,86.333336,1465.0,1523.0,1492.0,3090.0,3124.0,3106.0833,5733.0,5754.0,5739.7915,18.61,31.53,25.186666,14.2,19.75,16.71,1.85,5.53,3.4195833,14.98,36.32,25.548334,15.929993,32.149994,23.962921,0.242,0.251,0.24729168,3.443285,31.110054,14.625064
20190605T0000,16.940529,29.860529,23.785116,37.0,73.0,51.208332,999.6,1009.3,1005.40826,0.0,0.0,12.316667,6.5416665,10.791667,1.3333334,797.5234,7355.8496,4632.375,2723.4753,2.61936,6.0434895,0.0,2124.0,711.875,4.32,43.56,17.219995,4.198285,22.768398,10.778302,108.291885,1.08,33.973778,12.317365,112.69617,7.5685663,67.817726,28.391924,199.85045,11.113451,45.258457,29.692238,177.43814,12.819235,39.185463,27.496466,200.67738,29.055367,66.31919,42.69199,199.03639,-5.0,78.0,44.083332,1411.0,1478.0,1447.2916,3032.0,3098.0,3066.6667,5668.0,5739.0,5704.625,19.48,30.51,24.937082,15.84,19.33,16.904167,3.74,5.46,4.4799995,15.84,35.57,25.431252,16.959991,31.040009,24.18042,0.237,0.254,0.24425001,7.240692,24.913599,15.400361
20190606T0000,10.340529,20.72053,15.599697,49.0,77.0,62.083332,1003.5,1015.7,1013.12915,0.1,0.0,48.612503,4.7916665,13.541667,48.375,465.61783,6603.8003,4241.2363,2362.5632,2.27664,4.2473574,0.0,834.0,44.041668,6.4799995,45.0,19.125002,2.6208394,33.887836,12.125146,272.4939,2.52,43.893436,14.839889,271.26367,1.484318,73.87372,27.596115,264.92224,7.208994,80.23155,30.423681,251.65785,36.95396,63.870327,47.62991,215.64182,42.77794,87.905624,70.85337,216.13847,29.0,132.0,111.0,1423.0,1484.0,1463.4166,3010.0,3064.0,3035.75,5625.0,5685.0,5646.875,10.48,22.32,15.557918,1.56,15.19,6.101666,-2.98,3.02,-0.96416664,12.04,26.85,19.349165,14.029999,24.029999,19.303753,0.243,0.266,0.25158334,2.8834562,11.096151,7.0298657
20190607T0000,11.780529,27.260529,17.815115,37.0,87.0,62.333332,1007.3,1017.1,1012.07495,0.5,0.0,35.962498,2.375,28.166666,35.208332,589.30725,7149.3696,4488.6987,2660.6714,2.7446404,5.2507734,0.0,372.0,67.583336,18.0,56.88,31.424997,2.8799999,38.1617,17.693312,146.45296,2.6208394,45.732754,23.214636,145.41208,6.297428,66.96387,31.605528,185.47191,9.585739,76.436226,25.362297,219.56262,26.649727,79.31528,56.63416,219.89996,46.24984,154.26997,104.18744,223.62648,60.0,145.0,101.458336,1461.0,1505.0,1476.2084,3058.0,3072.0,3062.7083,5669.0,5694.0,5682.5415,12.76,27.05,18.287916,6.8,14.6,11.285417,-1.26,1.88,-0.10458332,11.63,33.04,20.174583,12.809998,28.550018,19.286673,0.252,0.262,0.25754166,1.7934217,22.775501,9.103674
20190608T0000,10.520529,20.940529,16.217196,35.0,65.0,48.5,1017.9,1024.5,1022.8293,0.0,0.0,5.8416667,1.9583334,4.7083335,4.75,942.85675,8377.57,5383.4644,2994.106,2.8756797,5.498194,0.0,0.0,0.0,6.8399997,40.68,25.29,2.5455842,20.5484,14.194474,272.79953,6.8399997,27.416782,17.897459,272.3676,3.7064266,73.99729,33.40034,264.61517,5.04,75.724174,35.96546,251.14066,44.740047,87.06494,60.785553,233.25928,82.60411,141.64525,120.07267,240.60767,152.0,204.0,191.66667,1508.0,1567.0,1544.2916,3072.0,3146.0,3106.625,5668.0,5770.0,5710.7915,11.07,19.69,15.897499,3.36,8.29,5.4125004,-4.39,0.26,-2.2108333,10.07,28.48,18.976667,11.690002,25.399994,18.400003,0.248,0.257,0.25291672,4.4409122,16.078674,10.10421
20190609T0000,11.480529,19.240528,15.708862,52.0,94.0,70.791664,1016.0,1023.9,1020.6709,7.2999997,0.0,60.825,65.625,58.666668,29.333334,144.39902,3371.3203,1441.1068,1930.2129,1.18944,2.1738536,0.0,139.0,24.875,4.32,34.56,13.47,2.52,21.67487,8.230022,101.48898,0.8049845,24.951921,10.266827,92.83586,5.3517847,34.92742,20.779783,127.568596,9.339208,51.862495,21.062757,171.81842,28.257132,77.69664,55.99966,226.61746,84.443596,120.238914,99.78629,234.56247,135.0,201.0,173.375,1512.0,1565.0,1541.9166,3121.0,3144.0,3135.2083,5759.0,5774.0,5766.4165,13.08,19.13,16.35375,8.2,12.66,10.389584,0.39,4.1,1.7545834,10.7,22.01,16.582499,12.149994,19.410004,16.470837,0.247,0.292,0.26454166,1.0397816,10.14944,5.1389227
20190610T0000,13.990529,20.350529,15.9721985,66.0,96.0,89.125,1010.7,1015.8,1012.7458,9.3,0.0,97.916664,61.708332,77.083336,93.958336,0.0,1869.8898,299.04218,1570.8478,0.78624,1.3665628,0.0,360.0,88.416664,3.2399998,27.359999,11.88,2.8116899,16.279802,9.045136,297.49493,3.2599385,22.007162,11.091853,297.72827,3.319036,32.862694,15.967513,299.48425,5.4833565,46.037796,22.829016,261.5117,28.449112,76.82521,51.4225,197.72583,94.06683,127.452705,110.93438,209.77794,91.0,133.0,107.875,1458.0,1511.0,1478.1666,3043.0,3121.0,3074.8333,5667.0,5757.0,5707.5415,14.8,20.53,16.555834,7.66,16.22,10.950417,0.34,3.83,2.229167,14.31,22.49,16.845,14.580017,22.99002,16.958757,0.257,0.309,0.28504166,0.63776493,8.110007,2.1390994
20190611T0000,12.600529,16.680529,14.170528,71.0,94.0,86.416664,1009.4,1012.1,1010.6001,9.700001,0.0,100.0,34.083332,67.583336,100.0,0.0,2171.5996,325.57248,1846.0275,1.44288,1.4357728,0.0,207.0,48.916668,7.92,30.960001,16.23,5.04,20.808498,13.051227,305.6476,6.696387,25.376808,16.116266,306.3572,4.1046314,36.93291,18.142557,359.05984,6.379216,31.780067,17.2434,87.116425,27.153164,67.40754,48.682373,184.3204,63.361023,94.89261,82.24098,190.10147,80.0,103.0,89.916664,1436.0,1461.0,1445.5416,3009.0,3038.0,3025.2917,5621.0,5661.0,5636.625,12.89,17.12,14.824582,4.7,10.1,7.611667,-0.33,1.45,0.39666668,13.33,18.7,15.071666,13.77002,17.540009,15.183339,0.299,0.327,0.30887496,0.8811455,5.49605,2.294246
20190612T0000,10.470529,20.54053,15.676781,51.0,90.0,69.166664,1008.4,1013.5,1011.3667,0.0,0.0,53.291668,0.0,0.6666667,53.291668,542.5531,6931.32,4448.894,2482.4263,2.7864,4.103049,0.0,300.0,72.333336,1.08,32.399998,16.8,0.71999997,22.148045,7.6014175,275.8524,0.71999997,29.339449,9.060081,279.26376,0.71999997,56.93238,16.486052,266.49393,5.3517847,37.462494,18.650095,236.35303,45.985683,77.868256,59.108624,195.68152,67.78141,108.443085,89.03007,195.06738,72.0,114.0,96.125,1432.0,1483.0,1453.7084,3009.0,3050.0,3027.9167,5604.0,5641.0,5623.7915,11.3,20.51,16.105001,3.27,10.93,7.0925007,-2.34,-0.08,-1.0166668,10.69,27.44,18.231665,11.839996,24.24002,17.28959,0.277,0.303,0.2905,1.5174255,11.782183,6.1018357
20190613T0000,13.770529,23.87053,19.038862,35.0,74.0,53.041668,1013.0,1016.2,1014.5708,0.0,0.0,30.416666,0.0,0.0,30.416666,910.5511,8212.92,5303.46,2909.4602,3.1996803,5.3982515,0.0,82.0,18.541666,5.7599998,29.519999,18.074999,0.71999997,12.261157,6.0429306,139.00417,1.0182338,22.057161,8.844704,143.36589,2.7416782,37.053776,15.077733,189.10873,9.779817,36.322556,21.82141,210.35368,42.46474,66.69625,54.57751,222.27805,64.312164,113.36113,88.6051,230.9676,110.0,137.0,123.166664,1482.0,1505.0,1494.7916,3048.0,3100.0,3068.3333,5633.0,5724.0,5662.9585,14.85,24.08,19.577917,6.68,13.58,9.08875,-3.9,0.82,-1.899167,13.81,30.43,21.592916,14.5,27.0,20.470839,0.267,0.277,0.273375,4.086622,18.919285,11.146684
